"Filename","Date","Metadata_Experiment","Metadata_Plate","Magnification","Metadata_Well","Worm_ID","Length_um","Width_um","Topology_Warnings","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","mean_wormwidth_um","min_wormwidth_um","q10_wormwidth_um","q25_wormwidth_um","median_wormwidth_um","sd_wormwidth_um","q75_wormwidth_um","q90_wormwidth_um","max_wormwidth_um","cv_wormwidth_um","n","flag_id","titer_WellFlag","n_WellFlag","outlier_length_WellFlag","outlier_width_WellFlag","outlier_WellFlag","assay_bleach","control_median_wormlength_um","median_wormlength_um_delta"
"20250529-CbDRC3-p027-m2x_F09_roi_0.png",20250529,"CbDRC3","p027","m2x","F09",0,503.031281570451,26.7317465920983,"","48h",10,"15hHB101","DMSO",1,"Levamisole",17.5,NA,NA,"ED3102","1",NA,NA,445.695017271934,172.656509042979,339.257938753821,434.283911573232,474.681913765263,84.5958507359384,501.000471698333,511.79689350372,543.41094705208,0.189806588491259,27.3057206292087,14.0427058039819,22.8821925039491,24.8322995055802,27.1741964195138,7.93752694112692,28.710646147906,29.8024522522079,86.8699135170856,0.290690989222098,96,"1_ED3102_17.5",NA,"n>75",NA,NA,NA,"1",757.719229001539,-283.037315236276
"20250529-CbDRC3-p027-m2x_F10_roi_0.png",20250529,"CbDRC3","p027","m2x","F10",0,515.03220171438,29.0175190220351,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"ED3102","1",NA,NA,481.404184172988,189.493368294185,446.931960577815,472.794824635604,497.336459771716,58.5333163065111,506.804902120735,518.974109636648,558.610029930985,0.12158871532674,27.8373753715508,14.0327724210964,25.570869168105,26.5702842920007,28.4521403229663,2.83457815430919,29.8937076036677,30.3627873069207,31.2076089417213,0.101826343772555,77,"1_ED3102_35",NA,"n>75",NA,NA,NA,"1",757.719229001539,-260.382769229823
"20250529-CbDRC3-p027-m2x_F11_roi_0.png",20250529,"CbDRC3","p027","m2x","F11",0,454.939634092755,28.2467758523257,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"ED3102","1",NA,NA,365.659481659759,166.694371229595,321.643272992469,349.415871548226,374.091440780953,62.0546352752895,398.621364634845,426.357572911554,499.031781114335,0.169706074606949,22.8901769237354,13.8372494345383,19.2722669981481,21.8217489799325,23.4597073672974,3.08078246548573,24.5697916154827,25.2873894503717,30.4885604666689,0.134589718364789,72,"1_ED3102_70",NA,NA,NA,NA,NA,"1",757.719229001539,-383.627788220585
"20250529-CbDRC3-p028-m2x_A01_roi_0.png",20250529,"CbDRC3","p028","m2x","A01",0,769.866745404889,34.4041541367718,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"ECA2666","1",NA,NA,725.585113381079,408.573439181597,687.838521148039,706.151600019051,738.484001273956,70.5185114575592,762.185645550476,781.422054966319,856.654706402309,0.0971884761099318,33.0272176281895,20.1020759048354,29.6210992369494,32.0052145270988,33.2465263254882,3.16316792968884,35.0729708017689,36.4214699198895,38.3824697568274,0.0957745809925268,77,"1_ECA2666_0",NA,"n>75",NA,NA,NA,"1",742.112829021127,-3.62882774717036
"20250529-CbDRC3-p028-m2x_A02_roi_0.png",20250529,"CbDRC3","p028","m2x","A02",0,769.209178146623,32.8125008905941,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.136,NA,NA,"ECA2666","1",NA,NA,734.861855884685,192.812261070514,673.261559319585,721.584657851019,755.775621574983,86.1179294810102,778.883769803615,788.885542793913,841.271001471277,0.117189276857124,33.4294257548517,13.5926549298332,30.1546102726524,31.9500049120298,33.7297849148535,3.78279053550596,35.4080043228617,37.7193284466075,40.8435464277382,0.113157508694476,72,"1_ECA2666_0.136",NA,NA,NA,NA,NA,"1",742.112829021127,13.6627925538562
"20250529-CbDRC3-p028-m2x_A03_roi_0.png",20250529,"CbDRC3","p028","m2x","A03",0,709.792929556366,34.2222597824794,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.273,NA,NA,"ECA2666","1",NA,NA,743.669454598925,618.229382952927,699.907906474753,723.081907983272,743.746681270815,41.1835723513149,771.834892469368,790.655784401801,828.999541990566,0.0553788677168756,33.2833774566609,27.7003314060983,30.2950758888968,31.3969241906305,33.7129257237903,2.4345598188631,35.1505829693414,36.2013542125042,37.9765948445274,0.0731464173680452,60,"1_ECA2666_0.273",NA,NA,NA,NA,NA,"1",742.112829021127,1.63385224968829
"20250529-CbDRC3-p028-m2x_A04_roi_0.png",20250529,"CbDRC3","p028","m2x","A04",0,724.310351333107,31.5918409044816,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.546,NA,NA,"ECA2666","1",NA,NA,732.374510423859,594.537664911037,680.842815895751,711.350057631509,738.142479065395,44.2274693490508,757.359053376023,779.729495115427,803.959143260916,0.0603891434226107,33.4676802313702,26.7999414733601,29.8444616025087,31.9742435951515,33.6499984815884,2.57327316809646,35.0280113447523,36.5251857220188,39.4547253441554,0.0768883038892089,83,"1_ECA2666_0.546",NA,"n>75",NA,NA,NA,"1",742.112829021127,-3.97034995573176
"20250529-CbDRC3-p028-m2x_A05_roi_0.png",20250529,"CbDRC3","p028","m2x","A05",0,742.308492529033,31.8526339332249,"","48h",10,"15hHB101","DMSO",1,"Levamisole",1.09,NA,NA,"ECA2666","1",NA,NA,714.554380452158,194.476204638295,654.814977754396,699.469996720791,722.847036862864,78.0215439709383,750.124981698183,772.969364606661,824.07257222345,0.10918909197865,32.9037518021748,14.1583850791105,29.897915691723,31.816676469222,32.9611713818597,3.31631736836354,34.8065499022845,36.2654646169728,38.4603916215998,0.100788426447599,74,"1_ECA2666_1.09",NA,NA,NA,NA,NA,"1",742.112829021127,-19.2657921582626
"20250529-CbDRC3-p028-m2x_A06_roi_0.png",20250529,"CbDRC3","p028","m2x","A06",0,684.855066664544,34.2067787538461,"","48h",10,"15hHB101","DMSO",1,"Levamisole",2.1875,NA,NA,"ECA2666","1",NA,NA,691.95987639623,593.46442564198,643.801337380056,661.667792766927,695.85857900368,38.3710922302469,715.93708699111,740.179608171167,794.633077539341,0.0554527705133511,33.258789429354,28.0682114071573,29.4677283410672,31.5482420957191,33.5134064571252,2.47280532921616,34.9052710447136,36.2398614535463,38.5870535095471,0.0743504310182042,76,"1_ECA2666_2.1875",NA,"n>75",NA,NA,NA,"1",742.112829021127,-46.2542500174471
"20250529-CbDRC3-p028-m2x_A08_roi_0.png",20250529,"CbDRC3","p028","m2x","A08",0,609.722800268702,32.1893215785052,"","48h",10,"15hHB101","DMSO",1,"Levamisole",8.75,NA,NA,"ECA2666","1",NA,NA,530.962060305862,384.442075933467,469.000160062145,499.577094326189,527.602320040377,60.3961220547242,571.344720783362,590.669873055497,785.532269649039,0.113748470125969,28.6271040590017,18.1453541170104,25.6321657917085,26.7502612652085,28.7905572928679,2.9860281546212,30.1110636369816,31.8722133326108,39.000872342436,0.104307726987224,72,"1_ECA2666_8.75",NA,NA,NA,NA,NA,"1",742.112829021127,-214.51050898075
"20250529-CbDRC3-p028-m2x_A09_roi_0.png",20250529,"CbDRC3","p028","m2x","A09",0,510.101157939198,29.4573331496574,"","48h",10,"15hHB101","DMSO",1,"Levamisole",17.5,NA,NA,"ECA2666","1",NA,NA,420.571860107981,197.578442718641,350.444491487428,391.442691112767,424.214803775394,59.6812862198054,463.51610905687,487.731646004816,519.384535460294,0.141905086575413,23.8259045644477,15.8103295675785,20.3823936679194,22.2419892690331,23.9440168951658,2.92276868405553,25.5802318468962,27.672849857099,29.4573331496574,0.122671887489082,67,"1_ECA2666_17.5",NA,NA,NA,NA,NA,"1",742.112829021127,-317.898025245733
"20250529-CbDRC3-p028-m2x_A10_roi_0.png",20250529,"CbDRC3","p028","m2x","A10",0,531.088300040928,27.541310980912,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"ECA2666","1",NA,NA,440.721623277094,274.291404832957,392.156376566889,410.694037507782,439.866684475402,48.4385881891678,477.341382090899,498.816241479763,531.088300040928,0.109907446403448,24.1867291213163,14.1533548682965,21.0688220372509,22.8001363866783,24.4360055972815,2.64460531303373,25.4997786111281,27.5427341523556,29.3114382908233,0.109341172167963,67,"1_ECA2666_35",NA,NA,NA,"outlier","outlier","1",742.112829021127,-302.246144545724
"20250529-CbDRC3-p028-m2x_A11_roi_0.png",20250529,"CbDRC3","p028","m2x","A11",0,471.366947047857,25.7584990054737,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"ECA2666","1",NA,NA,338.646067012791,199.121928831558,246.083639682574,293.018690118207,348.277198015555,66.3315179012157,383.408639453247,419.485868973654,480.170726665724,0.195872695307901,20.3159839688299,11.4681046406554,15.4431495048557,18.3356377018568,20.6507769430475,3.35379928617775,22.7128299485755,24.1285788944962,27.0870543442882,0.165081804126414,83,"1_ECA2666_70",NA,"n>75",NA,NA,NA,"1",742.112829021127,-393.835631005572
"20250529-CbDRC3-p028-m2x_A12_roi_0.png",20250529,"CbDRC3","p028","m2x","A12",0,349.946728531365,20.4647993503318,"","48h",10,"15hHB101","DMSO",1,"Levamisole",140,NA,NA,"ECA2666","1",NA,NA,269.711271111229,183.132784043607,198.166032515754,228.931208482619,275.637467356769,53.6622818253976,294.523215014871,326.461944096285,416.576161710515,0.198961955146722,17.4863437446878,13.5989901044388,14.3489616488866,15.275817728232,17.6994975924591,2.45648854313875,19.4911404122431,20.4647993503318,23.379645385124,0.140480398818936,51,"1_ECA2666_140",NA,NA,NA,NA,NA,"1",742.112829021127,-466.475361664357
"20250529-CbDRC3-p028-m2x_B01_roi_0.png",20250529,"CbDRC3","p028","m2x","B01",0,828.317904325276,37.4553042540663,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"JU3237","1",NA,NA,797.370351221678,142.53449569527,765.497406169809,782.461303929975,803.092919401323,79.4666932983144,822.600397593157,850.27538361806,962.790576814918,0.0996609582693421,36.9245648990079,23.7350734764017,34.120366401368,36.0291086611893,37.0907337879347,2.4538504063981,38.4735322904419,39.2151887503086,41.5308637122403,0.0664557703823894,91,"1_JU3237_0",NA,"n>75",NA,NA,NA,"1",810.19884282327,-7.10592342194673
"20250529-CbDRC3-p028-m2x_B02_roi_0.png",20250529,"CbDRC3","p028","m2x","B02",0,861.269301830655,38.4747325691928,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.136,NA,NA,"JU3237","1",NA,NA,793.07509462596,274.78795870904,760.441186521484,779.639852361245,794.563477751563,69.5662383692184,823.34238791995,850.03525296773,876.294088009619,0.0877170886346243,37.4496575643478,30.4161754912174,34.9024314249279,35.8551834965217,37.3518804780908,2.82844103582265,38.5240116269539,39.6131844840186,54.4292123760018,0.0755264859488419,87,"1_JU3237_0.136",NA,"n>75",NA,NA,NA,"1",810.19884282327,-15.6353650717067
"20250529-CbDRC3-p028-m2x_B03_roi_0.png",20250529,"CbDRC3","p028","m2x","B03",0,869.738605124462,37.832214726401,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.273,NA,NA,"JU3237","1",NA,NA,789.403339533716,161.488579807624,732.405193400552,772.749893253328,800.644767027512,81.0295026640966,829.113590606568,843.894810797889,888.910098871371,0.10264651618013,36.4646695015145,13.5988213468125,33.7515404852994,35.6029760624083,36.6745448061823,3.31188319737373,37.9815228717744,39.0452259550424,42.2741494000552,0.0908244402773534,90,"1_JU3237_0.273",NA,"n>75",NA,NA,NA,"1",810.19884282327,-9.55407579575842
"20250529-CbDRC3-p028-m2x_B04_roi_0.png",20250529,"CbDRC3","p028","m2x","B04",0,839.962002689224,37.8967475889894,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.546,NA,NA,"JU3237","1",NA,NA,796.293751980163,231.56714240513,764.338885102953,781.660885493809,805.397715182613,70.8571567496518,828.822128105278,846.592113339044,874.016611458175,0.088983690470319,36.9430262872342,16.2793620378015,34.9602075605868,35.673913486701,37.1903694811118,3.11885533570095,38.4775441195174,39.6538660615022,41.8394543156549,0.0844233851187954,84,"1_JU3237_0.546",NA,"n>75",NA,NA,NA,"1",810.19884282327,-4.80112764065768
"20250529-CbDRC3-p028-m2x_B05_roi_0.png",20250529,"CbDRC3","p028","m2x","B05",0,772.632469484046,33.6981088979873,"","48h",10,"15hHB101","DMSO",1,"Levamisole",1.09,NA,NA,"JU3237","1",NA,NA,780.363809678811,274.016779845652,740.286436730243,762.070801490323,783.149423980386,71.6071642646386,813.877452991841,835.270855349959,888.045574307399,0.0917612572193876,36.6349656897267,17.2073637134153,34.2510319924411,35.4927463020923,36.5821631267136,3.07781318017935,38.4810540683876,39.4954580470304,42.3984174498867,0.0840129947505979,72,"1_JU3237_1.09",NA,NA,NA,NA,NA,"1",810.19884282327,-27.0494188428845
"20250529-CbDRC3-p028-m2x_B06_roi_0.png",20250529,"CbDRC3","p028","m2x","B06",0,756.21314319284,38.2824609021351,"","48h",10,"15hHB101","DMSO",1,"Levamisole",2.1875,NA,NA,"JU3237","1",NA,NA,759.32381924493,612.037406833088,713.762232808419,740.620544457931,760.012199340438,44.0967972627919,786.946708280731,813.985878816507,840.38306664187,0.0580737705642392,36.8042476803212,28.6496048916275,33.892374338673,35.6108088834539,37.0065012202754,2.42078888935917,38.4220430969479,39.9373498860425,41.8139394902236,0.0657747146575565,73,"1_JU3237_2.1875",NA,NA,NA,NA,NA,"1",810.19884282327,-50.1866434828324
"20250529-CbDRC3-p028-m2x_B07_roi_0.png",20250529,"CbDRC3","p028","m2x","B07",0,656.356413362497,34.973230083393,"","48h",10,"15hHB101","DMSO",1,"Levamisole",4.375,NA,NA,"JU3237","1",NA,NA,565.899783626488,307.767045361023,483.004945704645,535.514146261456,568.504891009084,68.1188029515201,615.958062898857,636.2309944825,678.263706432327,0.120372555216386,31.9670591370058,18.5684526347064,28.3184599790778,30.0972144603007,32.1131631158724,3.51537277409425,34.5976385068449,35.9516485762074,39.5397358573498,0.109968601084883,89,"1_JU3237_4.375",NA,"n>75",NA,NA,NA,"1",810.19884282327,-241.693951814186
"20250529-CbDRC3-p028-m2x_B08_roi_0.png",20250529,"CbDRC3","p028","m2x","B08",0,512.43947541923,29.3782149016446,"","48h",10,"15hHB101","DMSO",1,"Levamisole",8.75,NA,NA,"JU3237","1",NA,NA,494.640337565022,367.083537834914,412.362727505166,472.489341885161,502.268869317033,53.3000114037459,521.896616591237,546.427397822096,657.373303050713,0.107755084565337,27.8610492157314,21.3627447892565,23.9013143881236,26.1553268357575,27.9538864785547,2.68495634755388,29.4281999411899,30.8748669169916,34.3856752931935,0.0963695346418558,80,"1_JU3237_8.75",NA,"n>75",NA,NA,NA,"1",810.19884282327,-307.929973506238
"20250529-CbDRC3-p028-m2x_B10_roi_0.png",20250529,"CbDRC3","p028","m2x","B10",0,488.197520225725,26.3137414263993,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"JU3237","1",NA,NA,412.820555898276,94.4754897215446,357.476186215926,393.424138995687,420.983488589588,79.4352883860691,460.568631005927,489.823528275253,527.902740978512,0.192420864831263,23.6537476083022,9.85178911703426,21.3528342940913,22.6657909055465,23.7397766320519,3.40743548892475,25.0254820082054,27.2548038290545,30.8502303052201,0.144054783425895,80,"1_JU3237_35",NA,"n>75",NA,NA,NA,"1",810.19884282327,-389.215354233682
"20250529-CbDRC3-p028-m2x_B11_roi_0.png",20250529,"CbDRC3","p028","m2x","B11",0,394.524617497218,21.9497929633128,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"JU3237","1",NA,NA,339.495062503301,220.801499623468,281.505131594265,309.864405475582,341.667772260874,43.4379440097031,378.600213039886,387.305824390301,411.597031026053,0.127948676747782,20.8053033158178,14.7930547399195,17.7571447143234,19.0656057355275,21.1517627754702,2.27723336903911,22.6715173311952,23.4954801609065,24.5565157049304,0.109454466222936,82,"1_JU3237_70",NA,"n>75",NA,NA,NA,"1",810.19884282327,-468.531070562396
"20250529-CbDRC3-p028-m2x_B12_roi_0.png",20250529,"CbDRC3","p028","m2x","B12",0,370.305174925009,20.7376462202177,"","48h",10,"15hHB101","DMSO",1,"Levamisole",140,NA,NA,"JU3237","1",NA,NA,300.212396534261,164.791940983641,244.401033437756,276.709656695526,295.262530819934,46.1658074629669,330.17057904289,362.906383314593,382.590013235413,0.153777152429142,18.8300596999231,14.5202966986273,16.7594005653263,17.7279577001634,18.5105172847788,2.06168210217962,20.1800765266287,21.3375802328914,23.8076365535058,0.109488877626237,59,"1_JU3237_140",NA,NA,NA,NA,NA,"1",810.19884282327,-514.936312003336
"20250529-CbDRC3-p028-m2x_C01_roi_0.png",20250529,"CbDRC3","p028","m2x","C01",0,846.802996953668,38.1545608594254,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"VX34","1",NA,NA,770.069514527118,590.420657310272,714.396923337969,747.913038884386,770.607401722862,55.6572786033754,807.167045313744,832.341460604945,859.99135672575,0.0722756550589505,37.5135617897499,28.87165329359,33.8033304048956,35.3705007073903,37.9611068359947,3.17088497785417,39.7984568046177,41.2679304002083,43.1458443073826,0.0845263639754029,59,"1_VX34_0",NA,NA,NA,NA,NA,"1",764.119037751743,6.48836397111882
"20250529-CbDRC3-p028-m2x_C02_roi_0.png",20250529,"CbDRC3","p028","m2x","C02",0,813.085501175145,37.8337147757389,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.136,NA,NA,"VX34","1",NA,NA,730.883882387116,163.848813988318,595.953347394114,704.503756273242,751.034429925382,114.889828588617,790.669016750088,839.831088080113,874.814696861065,0.157192997899173,35.7834463443784,13.1720439872807,31.4302623748127,34.0235111058236,36.3178750036125,4.39220274355991,38.8420021870687,40.5653964063889,41.7364480604596,0.122743983385209,57,"1_VX34_0.136",NA,NA,NA,"outlier","outlier","1",764.119037751743,-13.0846078263617
"20250529-CbDRC3-p028-m2x_C03_roi_0.png",20250529,"CbDRC3","p028","m2x","C03",0,794.141507434401,39.8765873920516,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.273,NA,NA,"VX34","1",NA,NA,738.773537367907,136.24412303063,681.834432142764,728.236426631768,759.382052512812,109.566350333518,793.937615515078,820.042053120561,838.888971500501,0.148308439314001,36.4885207455078,13.507611637662,33.3751350751422,35.5847894455956,37.1203646186236,4.38909872510314,38.7784553971505,39.8681437579622,42.107883598273,0.120287110450853,64,"1_VX34_0.273",NA,NA,NA,NA,NA,"1",764.119037751743,-4.73698523893108
"20250529-CbDRC3-p028-m2x_C04_roi_0.png",20250529,"CbDRC3","p028","m2x","C04",0,818.101931212839,39.2975195729052,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.546,NA,NA,"VX34","1",NA,NA,742.555616408526,360.141090534139,639.598977567007,734.902811539226,758.013263200846,92.1239952311868,785.225389959295,822.344489651325,854.32326823565,0.124063427971574,36.6099465536022,23.4967524535265,32.1259726816667,34.9946645409395,37.376239878693,3.839798741952,39.2715569649039,40.3006960999832,43.9260312398182,0.104884030254728,73,"1_VX34_0.546",NA,NA,NA,NA,NA,"1",764.119037751743,-6.10577455089742
"20250529-CbDRC3-p028-m2x_C05_roi_0.png",20250529,"CbDRC3","p028","m2x","C05",0,727.632903876387,33.1827041280118,"","48h",10,"15hHB101","DMSO",1,"Levamisole",1.09,NA,NA,"VX34","1",NA,NA,738.943859235226,193.431531989808,672.936793399313,727.226778637269,756.916182745599,95.698001728923,789.063404238033,806.713953287864,874.607332530922,0.129506457808535,37.2423641728094,14.7963328265467,33.1827041280118,35.2344522980974,37.4810609315608,4.76796794104264,39.92393592531,41.8620826577351,50.808214453978,0.128025383107223,61,"1_VX34_1.09",NA,NA,NA,NA,NA,"1",764.119037751743,-7.20285500614398
"20250529-CbDRC3-p028-m2x_C06_roi_0.png",20250529,"CbDRC3","p028","m2x","C06",0,727.998383976791,35.9400599792956,"","48h",10,"15hHB101","DMSO",1,"Levamisole",2.1875,NA,NA,"VX34","1",NA,NA,716.922559760515,337.562899401911,662.913639751605,705.50382012639,735.553321680573,89.4254684706719,763.846056028794,789.13925305181,835.877136171879,0.124735185485785,35.8920090806248,18.6840017066179,31.7794932434415,33.8312646866942,36.6806301876309,4.59244155970557,38.5630459908925,40.8094431062199,42.5299198165175,0.127951643759743,73,"1_VX34_2.1875",NA,NA,NA,NA,NA,"1",764.119037751743,-28.5657160711703
"20250529-CbDRC3-p028-m2x_C07_roi_0.png",20250529,"CbDRC3","p028","m2x","C07",0,624.312934732901,34.3601455624895,"","48h",10,"15hHB101","DMSO",1,"Levamisole",4.375,NA,NA,"VX34","1",NA,NA,517.168564532884,170.854369613807,376.984806196266,440.174462378767,545.805995974721,127.547383795413,617.697779210933,651.631194081007,677.100182073703,0.246626327550701,28.8827844184474,12.8007964168305,21.4600787156055,24.7744081905322,29.333868666386,6.38340364617445,33.7372367134585,36.3345966884929,39.6239004180425,0.221010673821925,52,"1_VX34_4.375",NA,NA,NA,NA,NA,"1",764.119037751743,-218.313041777022
"20250529-CbDRC3-p028-m2x_C08_roi_0.png",20250529,"CbDRC3","p028","m2x","C08",0,555.00908757762,28.8668855657008,"","48h",10,"15hHB101","DMSO",1,"Levamisole",8.75,NA,NA,"VX34","1",NA,NA,511.547886813035,154.752012588683,388.188671879083,468.438419437034,523.148368854424,101.86046498106,583.222709710033,617.46019826634,682.283853294316,0.199122052122343,29.5095261347267,13.8350237021507,22.2860150313026,26.0299319426277,29.0719926216463,6.01018223421086,35.2095808381617,36.4664444852971,41.4408841872482,0.203669222161385,37,"1_VX34_8.75",NA,NA,NA,NA,NA,"1",764.119037751743,-240.97066889732
"20250529-CbDRC3-p028-m2x_C09_roi_0.png",20250529,"CbDRC3","p028","m2x","C09",0,531.548934389426,28.9739379813819,"","48h",10,"15hHB101","DMSO",1,"Levamisole",17.5,NA,NA,"VX34","1",NA,NA,419.773088695947,219.354789447646,328.621219504755,373.160347228933,434.003884909605,80.5523565057985,481.066254259277,502.023398301786,546.920248820543,0.191894999167383,24.7251446832007,16.179238832486,19.9835860293074,21.3431104535429,24.2397067911324,4.06930129568928,28.059642226914,29.4697716316828,34.928313715999,0.164581495794204,56,"1_VX34_17.5",NA,NA,NA,NA,NA,"1",764.119037751743,-330.115152842138
"20250529-CbDRC3-p028-m2x_C10_roi_0.png",20250529,"CbDRC3","p028","m2x","C10",0,607.332741770726,32.3100081764308,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"VX34","1",NA,NA,435.207975049006,155.138602068998,318.699146034019,371.611262459393,466.483689669668,93.6379515364384,505.328186488042,521.998035553018,607.332741770726,0.215156791476292,26.36228922729,13.1136850511912,19.2537999243314,23.0769168655735,26.9651709857362,5.41263031225914,30.1983689862304,31.8033080831523,44.7869809878518,0.205317158369389,65,"1_VX34_35",NA,NA,NA,NA,NA,"1",764.119037751743,-297.635348082075
"20250529-CbDRC3-p028-m2x_C11_roi_0.png",20250529,"CbDRC3","p028","m2x","C11",0,403.597953774102,23.1497941953193,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"VX34","1",NA,NA,337.12462631915,140.796742663672,206.132366922431,304.300369811595,351.157483395049,86.5936307886969,386.748117007234,409.619497987788,649.994022099102,0.25685940458921,20.7001494557174,13.4218121807952,14.5753299436467,19.6317599365194,21.5440413230121,3.45781021814263,23.1497941953193,24.1342918689924,26.0731128944646,0.16704276582832,49,"1_VX34_70",NA,NA,NA,NA,NA,"1",764.119037751743,-412.961554356695
"20250529-CbDRC3-p028-m2x_C12_roi_0.png",20250529,"CbDRC3","p028","m2x","C12",0,391.079787326529,23.7826152173312,"","48h",10,"15hHB101","DMSO",1,"Levamisole",140,NA,NA,"VX34","1",NA,NA,284.047708409561,137.753260780528,165.226545704402,230.229880279563,286.118104584018,79.9033151611443,357.848447822035,376.646473104636,465.7687906335,0.28130244601704,18.8887328089675,13.801542362555,14.6653527620696,15.5493051421025,19.2344155999316,3.19406177256487,22.1013288405196,23.096869502947,23.7826152173312,0.169098785231822,51,"1_VX34_140",NA,NA,NA,NA,NA,"1",764.119037751743,-478.000933167726
"20250529-CbDRC3-p028-m2x_D01_roi_0.png",20250529,"CbDRC3","p028","m2x","D01",0,726.331492951014,34.6934735956103,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"NIC1667","1",NA,NA,695.29649826496,543.259588396674,590.809177574413,647.025460895632,714.427992254025,63.9522388176811,743.42418498626,758.502370159277,780.197482452194,0.0919783703459852,32.4517816188281,24.9775516452627,28.0169213912881,30.5076853468751,33.5179249874765,3.07467417148731,34.7236021964574,35.6536627935618,37.7882132460661,0.0947459282082506,65,"1_NIC1667_0",NA,NA,NA,NA,NA,"1",733.394904851972,-18.9669125979476
"20250529-CbDRC3-p028-m2x_D02_roi_0.png",20250529,"CbDRC3","p028","m2x","D02",0,733.499298891385,30.9588314530936,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.136,NA,NA,"NIC1667","1",NA,NA,694.974758304449,440.618062344919,603.002277301681,657.341120152467,710.028323544354,64.6793825254602,739.345883687839,760.029230278049,784.879371369596,0.0930672398566827,32.0495338554218,24.1367760187164,27.7479803346859,29.604747846113,32.4444404277551,3.23232993521144,34.0199167573045,35.5619748797588,41.8633298321133,0.100854194940643,70,"1_NIC1667_0.136",NA,NA,NA,NA,NA,"1",733.394904851972,-23.366581307618
"20250529-CbDRC3-p028-m2x_D03_roi_0.png",20250529,"CbDRC3","p028","m2x","D03",0,684.619681571653,32.2031417374786,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.273,NA,NA,"NIC1667","1",NA,NA,682.220464481726,290.114149335728,596.511584840379,645.502849911635,702.534442841334,92.7225257687968,735.34223951929,764.064931505706,786.643191911635,0.135912847233683,31.7911366719834,20.73861119139,27.5498497331756,30.1200897949366,32.3170047295408,3.62111873563375,33.9923722618508,35.1141010669998,43.5826489115738,0.113903405625158,64,"1_NIC1667_0.273",NA,NA,NA,NA,NA,"1",733.394904851972,-30.8604620106383
"20250529-CbDRC3-p028-m2x_D04_roi_0.png",20250529,"CbDRC3","p028","m2x","D04",0,732.482517620512,29.5855789051243,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.546,NA,NA,"NIC1667","1",NA,NA,691.888900750423,467.670430850613,624.47697243093,654.147393686663,701.688478163833,59.953662057445,732.222231171242,750.139019458036,805.517996357401,0.0866521518012779,31.4855444206944,23.7001289965116,27.9666161021769,29.5865540610725,31.5311230237028,2.90503953377715,33.8860027972315,34.9402342305034,38.1982984570965,0.0922658187186298,67,"1_NIC1667_0.546",NA,NA,NA,"outlier","outlier","1",733.394904851972,-31.7064266881396
"20250529-CbDRC3-p028-m2x_D05_roi_0.png",20250529,"CbDRC3","p028","m2x","D05",0,730.379790985278,33.17608312694,"","48h",10,"15hHB101","DMSO",1,"Levamisole",1.09,NA,NA,"NIC1667","1",NA,NA,696.863907594932,543.841818400517,623.72876603299,669.727872892114,701.860649318419,48.0807907099558,730.571483792286,753.429928271902,802.252953901963,0.0689959548570908,33.1152924509201,28.2699595338939,29.6483171321803,31.4594855539472,32.9671623721379,2.50335221503727,35.0133284790614,36.1738179633293,38.5586616257068,0.075595050798584,84,"1_NIC1667_1.09",NA,"n>75",NA,NA,NA,"1",733.394904851972,-31.5342555335532
